date,symbol,action,price,qty,pnl_pct,reason
2019-11-15,GOOGL,BUY,66.18334411010741,20.0,,
2019-12-13,MSFT,EXIT,146.27214030761718,,15.01020483033358,TAKE PROFIT (15.0%)
2019-12-13,MSFT,BUY,146.50636311035154,20.0,,
2019-12-19,TSLA,EXIT,26.91445202331543,,16.988910030594873,TAKE PROFIT (17.0%)
2019-12-19,TSLA,BUY,26.95754962463379,20.0,,
2020-01-02,AAPL,EXIT,72.34259990844727,,16.897452041379314,TAKE PROFIT (16.9%)
2020-01-02,AAPL,BUY,72.4584407409668,20.0,,
2020-01-07,TSLA,EXIT,31.245649589538573,,15.999660792097412,TAKE PROFIT (16.0%)
2020-01-07,TSLA,BUY,31.29568265533447,20.0,,
2020-01-21,TSLA,EXIT,36.45081554260254,,16.565597702398005,TAKE PROFIT (16.6%)
2020-01-21,TSLA,BUY,36.509183541870115,20.0,,
2020-01-30,TSLA,EXIT,42.68649225769043,,17.013487151064137,TAKE PROFIT (17.0%)
2020-01-30,TSLA,BUY,42.75484532775879,20.0,,
2020-02-03,TSLA,EXIT,51.9584,,21.623641955356934,TAKE PROFIT (21.6%)
2020-02-03,TSLA,BUY,52.041599999999995,20.0,,
2020-02-04,MSFT,EXIT,170.49461387939454,,16.46669479187827,TAKE PROFIT (16.5%)
2020-02-04,MSFT,BUY,170.7676236694336,20.0,,
2020-02-19,TSLA,EXIT,61.11240211181641,,17.523925430343837,TAKE PROFIT (17.5%)
2020-02-27,AAPL,EXIT,66.03665169677734,,-8.789752250266442,STOP LOSS (-8.8%)
2020-02-27,AAPL,BUY,66.14239493408202,20.0,,
2020-02-27,MSFT,EXIT,150.13602060546876,,-12.011292095509502,STOP LOSS (-12.0%)
2020-02-27,MSFT,BUY,150.37643056640624,20.0,,
2020-03-05,TSLA,BUY,48.341307843017574,20.0,,
2020-03-09,GOOGL,EXIT,60.24296577148437,,-8.90276165229134,STOP LOSS (-8.9%)
2020-03-09,TSLA,EXIT,40.500906158447265,,-16.15176619479551,STOP LOSS (-16.2%)
2020-03-10,GOOGL,BUY,63.286443786621085,20.0,,
2020-03-12,AAPL,EXIT,59.930814874267575,,-9.318678326702637,STOP LOSS (-9.3%)
2020-03-12,AAPL,BUY,60.02678095092773,20.0,,
2020-03-12,MSFT,EXIT,131.98833419189452,,-12.157770402003699,STOP LOSS (-12.2%)
2020-03-12,GOOGL,EXIT,55.0778240020752,,-12.900902245103627,STOP LOSS (-12.9%)
2020-03-13,MSFT,BUY,150.99435615234373,20.0,,
2020-03-16,MSFT,EXIT,128.5334129638672,,-14.807198560654488,STOP LOSS (-14.8%)
2020-03-23,AAPL,EXIT,54.17023309020996,,-9.684305713963518,STOP LOSS (-9.7%)
2020-04-09,AAPL,BUY,64.80512144165039,20.0,,
2020-04-13,MSFT,BUY,157.34484569091796,20.0,,
2020-04-17,GOOGL,BUY,63.47652569274902,20.0,,
2020-04-17,TSLA,BUY,50.29954203186035,20.0,,
2020-04-21,TSLA,EXIT,45.74470885620117,,-8.982602874711295,STOP LOSS (-9.0%)
2020-04-22,TSLA,BUY,48.84638076782226,20.0,,
2020-05-08,AAPL,EXIT,75.07820264282226,,15.94502351347417,TAKE PROFIT (15.9%)
2020-05-08,AAPL,BUY,75.19842394409179,20.0,,
2020-06-01,TSLA,EXIT,59.82543431091308,,22.574757916837736,TAKE PROFIT (22.6%)
2020-06-01,TSLA,BUY,59.921231643676755,20.0,,
2020-06-10,MSFT,EXIT,187.35033542480468,,19.165222648397183,TAKE PROFIT (19.2%)
2020-06-10,MSFT,BUY,187.65033596191404,20.0,,
2020-06-22,AAPL,EXIT,86.87748673706055,,15.623492903523648,TAKE PROFIT (15.6%)
2020-06-22,AAPL,BUY,87.01660200805664,20.0,,
2020-06-30,TSLA,EXIT,71.92974533691407,,20.136608060983768,TAKE PROFIT (20.1%)
2020-06-30,TSLA,BUY,72.04492507324218,20.0,,
2020-07-06,GOOGL,EXIT,74.30835697631836,,17.158036684763488,TAKE PROFIT (17.2%)
2020-07-06,TSLA,EXIT,91.36551636352539,,26.91895675428223,TAKE PROFIT (26.9%)
2020-07-06,TSLA,BUY,91.51181823120116,20.0,,
2020-07-10,GOOGL,BUY,76.38078081665039,20.0,,
2020-07-20,TSLA,EXIT,109.44570615844727,,19.693100783961253,TAKE PROFIT (19.7%)
2020-07-20,TSLA,BUY,109.62095949096678,20.0,,
2020-07-24,TSLA,EXIT,94.39109384155273,,-13.824265346740184,STOP LOSS (-13.8%)
2020-07-24,TSLA,BUY,94.54224050903319,20.0,,
2020-07-31,AAPL,EXIT,102.89630814819336,,18.34372835144688,TAKE PROFIT (18.3%)
2020-07-31,AAPL,BUY,103.06107405395507,20.0,,
2020-08-14,TSLA,EXIT,109.95929489746094,,16.400174325419357,TAKE PROFIT (16.4%)
2020-08-14,TSLA,BUY,110.1353706298828,20.0,,
2020-08-20,TSLA,EXIT,133.34857325439452,,21.17391239631776,TAKE PROFIT (21.2%)
2020-08-20,TSLA,BUY,133.56210179443357,20.0,,
2020-08-21,AAPL,EXIT,120.65017534790039,,17.160405977235698,TAKE PROFIT (17.2%)
2020-08-21,AAPL,BUY,120.84337018432616,20.0,,
2020-08-27,MSFT,EXIT,216.17791712646485,,15.294756503242182,TAKE PROFIT (15.3%)
2020-08-27,MSFT,BUY,216.5240787231445,20.0,,
2020-08-31,TSLA,EXIT,165.97378885498046,,24.3666219404004,TAKE PROFIT (24.4%)
2020-08-31,TSLA,BUY,166.2395595336914,20.0,,
2020-09-02,TSLA,EXIT,149.0040381225586,,-10.296118920015724,STOP LOSS (-10.3%)
2020-09-02,TSLA,BUY,149.24263546142578,20.0,,
2020-09-03,TSLA,EXIT,135.55813841552734,,-9.096571945759441,STOP LOSS (-9.1%)
2020-09-04,TSLA,BUY,139.55155444335935,20.0,,
2020-09-08,AAPL,EXIT,109.44563754882812,,-9.3593103261836,STOP LOSS (-9.4%)
2020-09-08,AAPL,BUY,109.62089077148437,20.0,,
2020-09-08,MSFT,EXIT,193.35605556640624,,-10.628478181753414,STOP LOSS (-10.6%)
2020-09-08,MSFT,BUY,193.66567294921873,20.0,,
2020-09-08,TSLA,EXIT,109.98194369506835,,-21.12592358152556,STOP LOSS (-21.1%)
2020-09-23,GOOGL,EXIT,69.83592460327148,,-8.49551768591685,STOP LOSS (-8.5%)
2020-09-23,GOOGL,BUY,69.94775154418944,20.0,,
2020-10-23,GOOGL,EXIT,80.91492204589844,,15.77170677085739,TAKE PROFIT (15.8%)
2020-11-05,GOOGL,BUY,87.47254050292968,20.0,,
2020-11-23,TSLA,BUY,174.08915694580077,20.0,,
2020-12-07,TSLA,EXIT,213.74886217041015,,22.879564656370352,TAKE PROFIT (22.9%)
2020-12-07,TSLA,BUY,214.09113416748045,20.0,,
2020-12-22,AAPL,EXIT,128.15625826416016,,17.00221048542075,TAKE PROFIT (17.0%)
2020-12-22,AAPL,BUY,128.36147244873047,20.0,,
2021-01-06,TSLA,EXIT,251.79173724365234,,17.703768018739577,TAKE PROFIT (17.7%)
2021-01-06,TSLA,BUY,252.194926574707,20.0,,
2021-01-08,TSLA,EXIT,293.1053243408203,,16.31478885083571,TAKE PROFIT (16.3%)
2021-01-08,TSLA,BUY,293.5746683349609,20.0,,
2021-01-27,MSFT,EXIT,222.7895059448242,,15.130305156086216,TAKE PROFIT (15.1%)
2021-01-27,MSFT,BUY,223.14625455322263,20.0,,
2021-01-29,TSLA,EXIT,264.2984017578125,,-9.900261059368344,STOP LOSS (-9.9%)
2021-01-29,TSLA,BUY,264.72161777343746,20.0,,
2021-02-03,GOOGL,EXIT,102.0184633178711,,16.72250839587493,TAKE PROFIT (16.7%)
2021-02-03,GOOGL,BUY,102.18182354736327,20.0,,
2021-02-22,TSLA,EXIT,237.97613841552734,,-10.031272188444722,STOP LOSS (-10.0%)
2021-02-22,TSLA,BUY,238.357205090332,20.0,,
2021-02-25,AAPL,EXIT,117.74943688354492,,-8.19386097327925,STOP LOSS (-8.2%)
2021-02-25,AAPL,BUY,117.93798682250976,20.0,,
2021-03-03,TSLA,EXIT,217.55915073242187,,-8.652504412514936,STOP LOSS (-8.7%)
2021-03-03,TSLA,BUY,217.9075240722656,20.0,,
2021-03-05,TSLA,EXIT,199.15721231689452,,-8.531535798041638,STOP LOSS (-8.5%)
2021-03-05,TSLA,BUY,199.47611898193358,20.0,,
2021-03-11,TSLA,EXIT,233.0134369506836,,16.906223230342153,TAKE PROFIT (16.9%)
2021-03-25,TSLA,BUY,213.6341037963867,20.0,,
2021-04-13,TSLA,EXIT,253.90338885498045,,18.944807818008012,TAKE PROFIT (18.9%)
2021-04-13,TSLA,BUY,254.3099595336914,20.0,,
2021-04-28,TSLA,EXIT,231.2814862182617,,-8.982463773608773,STOP LOSS (-9.0%)
2021-04-29,GOOGL,EXIT,118.56235414428711,,16.123666469175664,TAKE PROFIT (16.1%)
2021-04-29,GOOGL,BUY,118.75220579223632,20.0,,
2021-05-12,GOOGL,EXIT,109.02341395263672,,-8.119009843451868,STOP LOSS (-8.1%)
2021-05-12,GOOGL,BUY,109.19799107666014,20.0,,
2021-05-12,TSLA,BUY,196.78730888671873,20.0,,
2021-06-24,TSLA,EXIT,226.42538885498047,,15.153093701170953,TAKE PROFIT (15.2%)
2021-06-25,TSLA,BUY,224.13583037109373,20.0,,
2021-06-28,MSFT,EXIT,258.2414226074219,,15.820084755534738,TAKE PROFIT (15.8%)
2021-06-28,MSFT,BUY,258.6549396972656,20.0,,
2021-07-02,AAPL,EXIT,136.4427603515625,,15.782883557804256,TAKE PROFIT (15.8%)
2021-07-02,AAPL,BUY,136.6612435546875,20.0,,
2021-07-12,GOOGL,EXIT,125.83390651245116,,15.326896579471025,TAKE PROFIT (15.3%)
2021-07-12,GOOGL,BUY,126.03540195922851,20.0,,
2021-09-24,TSLA,EXIT,257.9235008789062,,15.166773851122251,TAKE PROFIT (15.2%)
2021-10-07,TSLA,BUY,264.74831147460935,20.0,,
2021-10-21,MSFT,EXIT,299.21389792480466,,15.77333920003426,TAKE PROFIT (15.8%)
2021-10-21,MSFT,BUY,299.69302346191404,20.0,,
2021-10-25,TSLA,EXIT,341.34669912109376,,29.035759742683197,TAKE PROFIT (29.0%)
2021-10-25,TSLA,BUY,341.89329111328124,20.0,,
2021-10-27,GOOGL,EXIT,144.9028905151367,,15.062040811803772,TAKE PROFIT (15.1%)
2021-11-01,TSLA,EXIT,402.5410516113281,,17.833064513592195,TAKE PROFIT (17.8%)
2021-11-01,TSLA,BUY,403.18563295898434,20.0,,
2021-11-04,GOOGL,BUY,147.16976572265625,20.0,,
2021-11-09,TSLA,EXIT,340.8937231689453,,-15.382238699748719,STOP LOSS (-15.4%)
2021-11-09,TSLA,BUY,341.43958981933594,20.0,,
2021-11-22,AAPL,EXIT,157.43814237060548,,15.295448531853683,TAKE PROFIT (15.3%)
2021-11-22,AAPL,BUY,157.6902450805664,20.0,,
2021-12-16,TSLA,EXIT,308.7261489746094,,-9.508640225287255,STOP LOSS (-9.5%)
2021-12-16,TSLA,BUY,309.22050629882807,20.0,,
2021-12-23,TSLA,EXIT,355.3821231689453,,15.020397822655198,TAKE PROFIT (15.0%)
2021-12-23,TSLA,BUY,355.9511898193359,20.0,,
2022-01-18,GOOGL,EXIT,134.77528741455077,,-8.348570572629658,STOP LOSS (-8.3%)
2022-01-18,GOOGL,BUY,134.99110052490232,20.0,,
2022-01-21,TSLA,EXIT,314.38162463378904,,-11.607731537989464,STOP LOSS (-11.6%)
2022-02-14,TSLA,BUY,292.15354943847655,20.0,,
2022-02-23,MSFT,EXIT,270.9094112060547,,-9.531990727066429,STOP LOSS (-9.5%)
2022-02-23,TSLA,EXIT,254.4762486816406,,-12.826664894101073,STOP LOSS (-12.8%)
2022-02-25,MSFT,BUY,287.8405620117187,20.0,,
2022-02-28,TSLA,BUY,290.37545573730466,20.0,,
2022-03-11,TSLA,EXIT,264.9045753662109,,-8.698664620946397,STOP LOSS (-8.7%)
2022-03-17,TSLA,BUY,290.76575185546875,20.0,,
2022-03-24,TSLA,EXIT,337.70294897460934,,16.235603911397213,TAKE PROFIT (16.2%)
2022-03-24,TSLA,BUY,338.2437062988281,20.0,,
2022-04-21,GOOGL,EXIT,123.69233348388671,,-8.296646152379376,STOP LOSS (-8.3%)
2022-04-26,MSFT,EXIT,261.19514294433594,,-9.184353820578123,STOP LOSS (-9.2%)
2022-04-26,TSLA,EXIT,291.90630263671875,,-13.630317664997255,STOP LOSS (-13.6%)
2022-05-03,TSLA,BUY,303.32581018066406,20.0,,
2022-05-09,TSLA,EXIT,262.16009912109377,,-13.502251931374666,STOP LOSS (-13.5%)
2022-05-11,AAPL,EXIT,143.63434439697266,,-8.840687134054146,STOP LOSS (-8.8%)
2022-07-29,AAPL,BUY,159.58632249755857,20.0,,
2022-08-03,TSLA,BUY,307.6425848144531,20.0,,
2022-08-30,TSLA,EXIT,277.47785219726563,,-9.732908929198127,STOP LOSS (-9.7%)
2022-09-29,AAPL,EXIT,139.88702421874999,,-12.273795619520103,STOP LOSS (-12.3%)
2023-02-02,AAPL,BUY,148.55835739746092,20.0,,
2023-02-02,GOOGL,BUY,106.94230460815429,20.0,,
2023-02-09,GOOGL,EXIT,94.15578571777344,,-11.885973469930436,STOP LOSS (-11.9%)
2023-02-10,MSFT,BUY,256.5764044189453,20.0,,
2023-03-22,GOOGL,BUY,102.60466215820311,20.0,,
2023-04-27,MSFT,EXIT,297.5398232177734,,16.0582347112778,TAKE PROFIT (16.1%)
2023-04-27,MSFT,BUY,298.0162680908203,20.0,,
2023-05-05,AAPL,EXIT,170.95449653320313,,15.167784987793926,TAKE PROFIT (15.2%)
2023-05-05,AAPL,BUY,171.22824272460937,20.0,,
2023-05-16,GOOGL,EXIT,118.43553307495117,,15.52141478530612,TAKE PROFIT (15.5%)
2023-05-16,GOOGL,BUY,118.6251816467285,20.0,,
2023-05-30,TSLA,BUY,201.32093166503904,20.0,,
2023-06-08,TSLA,EXIT,234.67211260986326,,16.65950413994475,TAKE PROFIT (16.7%)
2023-06-08,TSLA,BUY,235.04788861083983,20.0,,
2023-06-20,TSLA,EXIT,274.2304521972656,,16.763445027761158,TAKE PROFIT (16.8%)
2023-06-20,TSLA,BUY,274.66957221679684,20.0,,
2023-06-26,TSLA,EXIT,240.8571630493164,,-12.240004924354373,STOP LOSS (-12.2%)
2023-06-26,TSLA,BUY,241.2428430541992,20.0,,
2023-07-03,TSLA,EXIT,279.5961513183594,,15.991008803254964,TAKE PROFIT (16.0%)
2023-07-03,TSLA,BUY,280.0438633300781,20.0,,
2023-07-18,MSFT,EXIT,351.65967016601564,,18.09463469869281,TAKE PROFIT (18.1%)
2023-07-18,MSFT,BUY,352.22277612304686,20.0,,
2023-07-27,MSFT,EXIT,323.5163093261719,,-8.07654940612505,STOP LOSS (-8.1%)
2023-07-27,MSFT,BUY,324.0343498535156,20.0,,
2023-07-27,TSLA,EXIT,255.5054387084961,,-8.689301856805715,STOP LOSS (-8.7%)
2023-07-27,TSLA,BUY,255.91457471923826,20.0,,
2023-08-15,TSLA,EXIT,232.7736387084961,,-8.969621222454538,STOP LOSS (-9.0%)
2023-08-15,TSLA,BUY,233.14637471923825,20.0,,
2023-09-11,TSLA,EXIT,273.3611225830078,,17.342586562505517,TAKE PROFIT (17.3%)
2023-09-12,TSLA,BUY,267.6939949951172,20.0,,
2023-09-14,GOOGL,EXIT,136.85841267089845,,15.462825986175622,TAKE PROFIT (15.5%)
2023-09-14,GOOGL,BUY,137.0775614501953,20.0,,
2023-09-22,TSLA,EXIT,244.68410087890624,,-8.522413852698046,STOP LOSS (-8.5%)
2023-09-22,TSLA,BUY,245.07590888671874,20.0,,
2023-10-19,TSLA,EXIT,219.93391260986328,,-10.187010379672671,STOP LOSS (-10.2%)
2023-10-24,TSLA,BUY,216.6932202758789,20.0,,
2023-10-25,GOOGL,EXIT,124.48068087768554,,-9.11689423431081,STOP LOSS (-9.1%)
2023-10-25,GOOGL,BUY,124.68000942993163,20.0,,
2023-10-30,TSLA,EXIT,197.20211260986326,,-8.92193103268926,STOP LOSS (-8.9%)
2023-11-03,TSLA,BUY,220.13597471923825,20.0,,
2023-11-28,MSFT,EXIT,375.9181714111328,,16.104711398217784,TAKE PROFIT (16.1%)
2023-11-28,MSFT,BUY,376.5201220458984,20.0,,
2023-12-15,TSLA,EXIT,253.2972,,15.156098553775358,TAKE PROFIT (15.2%)
2024-01-19,GOOGL,EXIT,145.06395540771484,,16.442162742130538,TAKE PROFIT (16.4%)
2024-01-19,GOOGL,BUY,145.29624356689453,20.0,,
2024-03-04,GOOGL,EXIT,132.15112194824218,,-8.974296758509688,STOP LOSS (-9.0%)
2024-03-04,GOOGL,BUY,132.36273303222654,20.0,,
2024-04-01,GOOGL,EXIT,154.09203599853515,,16.50968878653198,TAKE PROFIT (16.5%)
2024-04-01,GOOGL,BUY,154.33878065185544,20.0,,
2024-06-11,AAPL,EXIT,205.39573251953124,,20.050394370203303,TAKE PROFIT (20.1%)
2024-06-11,AAPL,BUY,205.72462880859374,20.0,,
2024-06-12,MSFT,EXIT,434.82800654296875,,15.578457028091803,TAKE PROFIT (15.6%)
2024-06-17,MSFT,BUY,442.74255227050776,20.0,,
2024-06-21,GOOGL,EXIT,178.21934040527344,,15.565270942259854,TAKE PROFIT (15.6%)
2024-06-25,GOOGL,BUY,182.8771112548828,20.0,,
2024-07-01,TSLA,BUY,210.02788861083982,20.0,,
2024-07-03,TSLA,EXIT,246.19288739013672,,17.312991631403715,TAKE PROFIT (17.3%)
2024-07-03,TSLA,BUY,246.58711138916013,20.0,,
2024-07-24,TSLA,EXIT,215.81721348876954,,-12.408234040954461,STOP LOSS (-12.4%)
2024-07-24,TSLA,BUY,216.16279749755859,20.0,,
2024-07-25,GOOGL,EXIT,165.96628753662108,,-9.174436467000815,STOP LOSS (-9.2%)
2024-07-25,GOOGL,BUY,166.23204620361327,20.0,,
2024-08-02,MSFT,EXIT,402.7182168945312,,-8.967266112742674,STOP LOSS (-9.0%)
2024-08-02,MSFT,BUY,403.3630819335937,20.0,,
2024-08-07,TSLA,EXIT,191.60658651123046,,-11.289085482435182,STOP LOSS (-11.3%)
2024-08-13,TSLA,BUY,207.99626583251953,20.0,,
2024-09-06,GOOGL,EXIT,149.73479155273438,,-9.852114128815034,STOP LOSS (-9.9%)
2024-09-13,GOOGL,BUY,156.68121401367185,20.0,,
2024-09-19,TSLA,EXIT,243.72486217041015,,17.271335229331424,TAKE PROFIT (17.3%)
2024-09-23,TSLA,BUY,250.2,20.0,,
2024-10-11,TSLA,EXIT,217.6257630493164,,-12.949639068042437,STOP LOSS (-12.9%)
2024-10-11,TSLA,BUY,217.9742430541992,20.0,,
2024-10-24,TSLA,EXIT,260.27162697753903,,19.500362674299954,TAKE PROFIT (19.5%)
2024-10-24,TSLA,BUY,260.68839499511716,20.0,,
2024-11-08,TSLA,EXIT,320.96302521972655,,23.21990828426396,TAKE PROFIT (23.2%)
2024-11-12,GOOGL,EXIT,180.43277819824218,,15.251366366409048,TAKE PROFIT (15.3%)
2024-11-12,GOOGL,BUY,180.72170178222655,20.0,,
2024-11-21,TSLA,BUY,339.9117266601562,20.0,,
2024-11-22,GOOGL,EXIT,163.68298990478516,,-9.355633815857555,STOP LOSS (-9.4%)
2024-11-22,GOOGL,BUY,163.94509237060547,20.0,,
2024-12-02,AAPL,EXIT,238.0976536743164,,15.828758900550168,TAKE PROFIT (15.8%)
2024-12-04,AAPL,BUY,241.88307956542965,20.0,,
2024-12-10,TSLA,EXIT,400.66919824218746,,17.968860378649087,TAKE PROFIT (18.0%)
2024-12-10,TSLA,BUY,401.3107822265625,20.0,,
2024-12-11,GOOGL,EXIT,194.34519282226563,,18.637765025227598,TAKE PROFIT (18.6%)
2024-12-11,GOOGL,BUY,194.65639409179687,20.0,,
2024-12-16,TSLA,EXIT,462.6495730224609,,15.376912238622854,TAKE PROFIT (15.4%)
2024-12-16,TSLA,BUY,463.3904050048828,20.0,,
2024-12-20,TSLA,EXIT,420.72314956054686,,-9.13493395398271,STOP LOSS (-9.1%)
2024-12-20,TSLA,BUY,421.3968455566406,20.0,,
2025-01-02,TSLA,EXIT,378.97657478027344,,-9.994580458168787,STOP LOSS (-10.0%)
2025-01-02,TSLA,BUY,379.58342277832026,20.0,,
2025-01-21,AAPL,EXIT,221.2532298461914,,-8.455616431156509,STOP LOSS (-8.5%)
2025-01-21,AAPL,BUY,221.6075184448242,20.0,,
2025-02-11,TSLA,EXIT,328.2372,,-13.457759141434735,STOP LOSS (-13.5%)
2025-02-12,TSLA,BUY,336.7792177734375,20.0,,
2025-02-21,GOOGL,EXIT,178.69015485839844,,-8.12877107380713,STOP LOSS (-8.1%)
2025-02-21,GOOGL,BUY,178.9762880126953,20.0,,
2025-02-25,TSLA,EXIT,302.55774780273435,,-10.089467576151833,STOP LOSS (-10.1%)
2025-02-25,TSLA,BUY,303.0422277832031,20.0,,
2025-03-04,TSLA,EXIT,271.8223765380859,,-10.230329767922724,STOP LOSS (-10.2%)
2025-03-11,GOOGL,EXIT,163.34238126220703,,-8.66211295071477,STOP LOSS (-8.7%)
2025-04-03,AAPL,EXIT,202.14642669677733,,-8.708750165531784,STOP LOSS (-8.7%)
2025-04-03,MSFT,EXIT,369.9790788330078,,-8.2029775017376,STOP LOSS (-8.2%)
2025-05-01,MSFT,BUY,422.5057642089843,20.0,,
2025-05-09,TSLA,BUY,298.4986177734375,20.0,,
2025-05-14,TSLA,EXIT,347.4018486816406,,16.476248791099177,TAKE PROFIT (16.5%)
2025-05-14,TSLA,BUY,347.9581366699218,20.0,,
2025-05-22,GOOGL,BUY,170.4157799194336,20.0,,
2025-06-05,TSLA,EXIT,284.4722521972656,,-18.17980894721774,STOP LOSS (-18.2%)
2025-06-09,TSLA,BUY,308.82685056152343,20.0,,
2025-06-24,MSFT,EXIT,486.88950393066403,,15.330811712087037,TAKE PROFIT (15.3%)
2025-06-24,MSFT,BUY,487.66915085449216,20.0,,
2025-07-30,GOOGL,EXIT,195.9311270385742,,15.064460303633116,TAKE PROFIT (15.1%)
2025-07-30,GOOGL,BUY,196.24486783447264,20.0,,
2025-08-08,AAPL,BUY,228.83709814453124,20.0,,
2025-09-03,GOOGL,EXIT,229.9571071166992,,17.27247832381098,TAKE PROFIT (17.3%)
2025-09-03,GOOGL,BUY,230.32533306884764,20.0,,
2025-09-11,TSLA,EXIT,368.5149495605469,,19.42290538792406,TAKE PROFIT (19.4%)
2025-09-12,TSLA,BUY,396.25675444335934,20.0,,
2025-10-01,TSLA,EXIT,459.09242346191405,,15.950071841804531,TAKE PROFIT (16.0%)
2025-10-01,TSLA,BUY,459.82755944824214,20.0,,
2025-10-10,TSLA,EXIT,413.1591982421875,,-10.077162245227031,STOP LOSS (-10.1%)
2025-10-10,TSLA,BUY,413.82078222656247,20.0,,
2025-10-27,AAPL,EXIT,268.08397561035156,,17.244370199318986,TAKE PROFIT (17.2%)
2025-10-27,AAPL,BUY,268.5132533935547,20.0,,
2025-10-27,GOOGL,EXIT,268.68953935546875,,16.749929112468894,TAKE PROFIT (16.7%)
2025-10-27,GOOGL,BUY,269.11978681640625,20.0,,
2025-11-24,GOOGL,EXIT,317.89324790039063,,18.21790210109,TAKE PROFIT (18.2%)
2025-11-24,GOOGL,BUY,318.40228432617187,20.0,,
2025-12-16,TSLA,EXIT,489.48810087890627,,18.37974938015762,TAKE PROFIT (18.4%)
2025-12-18,TSLA,BUY,483.7566911132812,20.0,,
2026-01-02,TSLA,EXIT,437.7195513183594,,-9.444145089533036,STOP LOSS (-9.4%)
2026-01-02,TSLA,BUY,438.42046333007806,20.0,,
2026-01-20,AAPL,EXIT,246.27220010986326,,-8.20960511431212,STOP LOSS (-8.2%)
2026-01-20,AAPL,BUY,246.66655111083983,20.0,,
2026-01-21,MSFT,EXIT,442.74415390625,,-9.139499179699158,STOP LOSS (-9.1%)
2026-02-05,TSLA,EXIT,396.89222346191406,,-9.399760121135904,STOP LOSS (-9.4%)
2026-02-05,TSLA,BUY,397.52775944824214,20.0,,
2026-03-24,GOOGL,EXIT,290.2076504394531,,-8.782060701587493,STOP LOSS (-8.8%)
2026-03-24,GOOGL,BUY,290.6723544433593,20.0,,
2026-03-27,TSLA,EXIT,361.5405225830078,,-8.97994467745449,STOP LOSS (-9.0%)
